"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","class (income)"
20,"Private",333843,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
42,"Private",142424,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
29,"Private",119052,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
33,"Private",168981,"1st-4th",2,"Never-married","Sales","Own-child","White","Female",0,0,24,"United-States","<=50K"
44,"Private",151780,"Some-college",10,"Widowed","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
24,"State-gov",249385,"Bachelors",13,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,10,"United-States","<=50K"
42,"State-gov",109462,"Bachelors",13,"Divorced","Adm-clerical","Unmarried","Black","Female",2977,0,40,"United-States","<=50K"
39,"Private",249720,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,60,"United-States","<=50K"
43,"Self-emp-inc",64048,"9th",5,"Never-married","Sales","Own-child","White","Female",0,0,44,"Portugal","<=50K"
27,"Private",255582,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
33,"Private",175479,"5th-6th",3,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"Mexico","<=50K"
18,"Private",301814,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
32,"Private",205581,"Some-college",10,"Separated","Tech-support","Unmarried","White","Female",0,0,50,"United-States","<=50K"
45,"Private",340341,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
48,"Private",147860,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Wife","Black","Female",0,0,40,"United-States","<=50K"
23,"Private",259496,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
47,"Private",264244,"HS-grad",9,"Married-spouse-absent","Craft-repair","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
46,"Local-gov",197988,"1st-4th",2,"Never-married","Other-service","Not-in-family","Amer-Indian-Eskimo","Female",0,0,20,"United-States","<=50K"
19,"Private",206599,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
37,"Private",340599,"11th",7,"Separated","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
47,"Local-gov",128401,"Doctorate",16,"Never-married","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
28,"Federal-gov",183445,"HS-grad",9,"Never-married","Exec-managerial","Unmarried","White","Female",0,0,70,"Puerto-Rico","<=50K"
20,"Federal-gov",191878,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,20,"United-States","<=50K"
17,"Private",401198,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,15,"United-States","<=50K"
35,"Private",243357,"11th",7,"Separated","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
43,"Self-emp-not-inc",52498,"Bachelors",13,"Never-married","Prof-specialty","Unmarried","White","Female",0,0,50,"United-States","<=50K"
58,"Private",224854,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
44,"Private",90688,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","Asian-Pac-Islander","Female",0,0,45,"Laos","<=50K"
24,"State-gov",90046,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"Canada","<=50K"
24,"Private",121023,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
22,"Private",163911,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States","<=50K"
28,"Private",204734,"Some-college",10,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United-States","<=50K"
26,"Private",50103,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
47,"Private",347025,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",247779,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,38,"United-States","<=50K"
37,"Private",95855,"HS-grad",9,"Divorced","Protective-serv","Unmarried","White","Female",0,0,40,"United-States","<=50K"
31,"Private",74501,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,30,"United-States","<=50K"
61,"Private",29059,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,2754,25,"United-States","<=50K"
59,"Private",100453,"7th-8th",4,"Separated","Other-service","Own-child","Black","Female",0,0,38,"United-States","<=50K"
47,"Private",235683,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
46,"Private",695411,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,44,"United-States","<=50K"
44,"Federal-gov",192771,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
23,"Private",180837,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","Black","Female",0,0,40,"United-States","<=50K"
33,"Private",159548,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,38,"United-States","<=50K"
34,"Private",110554,"HS-grad",9,"Divorced","Sales","Own-child","White","Female",0,0,35,"United-States","<=50K"
38,"Private",103474,"Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
19,"Self-emp-not-inc",45546,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,16,"United-States","<=50K"
39,"Private",272338,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,25,"United-States","<=50K"
39,"Private",240841,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
49,"Private",208978,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,16,"United-States","<=50K"
23,"Local-gov",442359,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,1092,40,"United-States","<=50K"
33,"Local-gov",246291,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,46,"United-States","<=50K"
48,"Private",193075,"HS-grad",9,"Divorced","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
30,"Private",128016,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,55,"United-States","<=50K"
40,"Private",188465,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
33,"Private",403468,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,"Mexico","<=50K"
53,"Private",95540,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",1471,0,40,"United-States","<=50K"
28,"Private",293398,"HS-grad",9,"Separated","Sales","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
26,"Private",134004,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","<=50K"
31,"Private",302626,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
38,"Private",99138,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
39,"Private",112731,"HS-grad",9,"Divorced","Other-service","Not-in-family","Other","Female",0,0,40,"Dominican-Republic","<=50K"
18,"Private",761006,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
41,"Self-emp-not-inc",117012,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,55,"United-States","<=50K"
38,"State-gov",314052,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
46,"Private",116635,"Bachelors",13,"Separated","Prof-specialty","Unmarried","Black","Female",0,0,36,"United-States","<=50K"
20,"Private",185452,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
42,"Private",118686,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,20,"United-States","<=50K"
69,"Private",76939,"HS-grad",9,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
47,"Federal-gov",160646,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,35,"United-States","<=50K"
20,"Private",211049,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,30,"United-States","<=50K"
52,"Private",311931,"5th-6th",3,"Married-civ-spouse","Sales","Wife","White","Female",0,0,15,"El-Salvador","<=50K"
18,"Private",155021,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,6,"United-States","<=50K"
55,"Self-emp-not-inc",100569,"HS-grad",9,"Separated","Farming-fishing","Unmarried","White","Female",0,0,55,"United-States","<=50K"
61,"Private",227468,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
36,"Private",66173,"Assoc-acdm",12,"Married-civ-spouse","Sales","Wife","White","Female",0,0,15,"United-States","<=50K"
38,"Private",423616,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,36,"United-States",">50K"
32,"Self-emp-not-inc",210926,"11th",7,"Separated","Handlers-cleaners","Unmarried","White","Female",0,0,40,"Nicaragua","<=50K"
60,"Local-gov",255711,"Bachelors",13,"Widowed","Prof-specialty","Unmarried","White","Female",0,0,60,"United-States",">50K"
29,"Private",152461,"Bachelors",13,"Never-married","Prof-specialty","Unmarried","White","Female",14344,0,50,"United-States",">50K"
37,"Local-gov",272471,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
35,"Private",187625,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,65,"United-States","<=50K"
69,"Private",130060,"HS-grad",9,"Separated","Transport-moving","Unmarried","Black","Female",2387,0,40,"United-States","<=50K"
28,"Private",42881,"10th",6,"Divorced","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
31,"Private",159979,"Some-college",10,"Never-married","Sales","Not-in-family","Asian-Pac-Islander","Female",0,0,50,"United-States","<=50K"
42,"State-gov",155657,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,25,"United-States","<=50K"
25,"Private",124111,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
55,"Private",143372,"HS-grad",9,"Divorced","Sales","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
25,"State-gov",218184,"Bachelors",13,"Never-married","Protective-serv","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
52,"Private",125932,"7th-8th",4,"Widowed","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
19,"Private",284652,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","<=50K"
54,"Private",185042,"1st-4th",2,"Separated","Priv-house-serv","Other-relative","White","Female",0,0,40,"Mexico","<=50K"
34,"Private",258666,"Assoc-voc",11,"Never-married","Tech-support","Not-in-family","White","Female",0,1974,40,"United-States","<=50K"
26,"Private",192022,"Bachelors",13,"Never-married","Other-service","Other-relative","White","Female",0,0,40,"United-States","<=50K"
55,"Self-emp-not-inc",99551,"Bachelors",13,"Widowed","Sales","Unmarried","White","Female",0,0,15,"United-States","<=50K"
51,"Private",208899,"Bachelors",13,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
17,"Private",275051,"11th",7,"Never-married","Adm-clerical","Own-child","White","Female",0,0,8,"United-States","<=50K"
38,"Private",23892,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,"United-States","<=50K"
39,"Private",30269,"Assoc-voc",11,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
47,"Local-gov",154033,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","White","Female",0,1876,40,"United-States","<=50K"
28,"Private",124680,"HS-grad",9,"Never-married","Sales","Unmarried","White","Female",0,0,70,"United-States","<=50K"
36,"Private",181322,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
26,"Local-gov",192213,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"Canada","<=50K"
50,"Private",269095,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States",">50K"
47,"Private",176239,"Some-college",10,"Widowed","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
36,"Private",115360,"10th",6,"Married-civ-spouse","Machine-op-inspct","Own-child","White","Female",3464,0,40,"United-States","<=50K"
63,"Private",145212,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
42,"Private",142756,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,35,"United-States","<=50K"
28,"Private",156300,"Masters",14,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,45,"United-States","<=50K"
38,"Private",219137,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,22,"United-States","<=50K"
59,"Private",148844,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
26,"Private",124111,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,36,"United-States","<=50K"
59,"Private",157303,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,48,"United-States","<=50K"
67,"Private",140849,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,24,"United-States","<=50K"
45,"Private",200363,"Assoc-voc",11,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,44,"United-States","<=50K"
33,"Private",184784,"10th",6,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
38,"Federal-gov",506830,"Some-college",10,"Divorced","Tech-support","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
29,"Private",412435,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"Outlying-US(Guam-USVI-etc)","<=50K"
44,"Private",163331,"Some-college",10,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,32,"United-States","<=50K"
23,"Private",199884,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,45,"United-States","<=50K"
19,"Private",96483,"HS-grad",9,"Never-married","Other-service","Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K"
24,"Self-emp-not-inc",35448,"HS-grad",9,"Separated","Other-service","Unmarried","White","Female",0,0,50,"United-States","<=50K"
40,"Private",478205,"Bachelors",13,"Never-married","Prof-specialty","Other-relative","White","Female",0,0,40,"United-States","<=50K"
37,"Private",236359,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,37,"United-States","<=50K"
38,"Private",110013,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,43,"United-States","<=50K"
